person_id,arrest_id,arrest_date,charge_no,charge_degree,offense_category
2943117,6045891,2017-03-04,2,misdemeanor,property
1300923,5130433,2017-09-23,1,misdemeanor,drug
1300923,5130433,2017-09-23,2,misdemeanor,drug
2944346,6073203,2017-02-25,1,misdemeanor,drug
2944346,6073203,2017-02-25,2,misdemeanor,drug
2935397,6073191,2017-02-25,1,misdemeanor,property
2935397,6073191,2017-02-25,2,misdemeanor,violent
2944840,4741596,2017-11-28,2,misdemeanor,drug
2944840,4741596,2017-11-28,1,misdemeanor,drug
5994,6244133,2017-01-12,1,misdemeanor,drug
5994,6244133,2017-01-12,2,misdemeanor,drug
5994,6244133,2017-01-12,3,misdemeanor,drug
5994,6244133,2017-01-12,4,misdemeanor,drug
5994,6244133,2017-01-12,5,misdemeanor,other
1599990,5411550,2017-08-03,1,misdemeanor,drug
1599990,5411550,2017-08-03,2,misdemeanor,drug
1599990,5411550,2017-08-03,3,misdemeanor,drug
1599990,5411550,2017-08-03,4,misdemeanor,drug
2946364,4577400,2017-12-29,2,misdemeanor,drug
2946364,4577400,2017-12-29,1,misdemeanor,drug
2881275,6105588,2017-02-16,1,misdemeanor,drug
2881275,6105588,2017-02-16,2,misdemeanor,drug
2881275,6105588,2017-02-16,3,misdemeanor,other
77078,4582079,2017-12-28,2,misdemeanor,drug
77078,4582079,2017-12-28,1,misdemeanor,drug
1114315,4758881,2017-11-26,2,misdemeanor,drug
1114315,4758881,2017-11-26,1,misdemeanor,drug
1306366,5903692,2017-04-11,1,felony,drug
1306366,5903692,2017-04-11,2,felony,drug
1306366,5903692,2017-04-11,3,misdemeanor,drug
76947,6134224,2017-02-10,1,misdemeanor,property
76947,6134224,2017-02-10,2,misdemeanor,property
76947,6134224,2017-02-10,3,misdemeanor,property
76947,6134224,2017-02-10,4,misdemeanor,property
76947,6134224,2017-02-10,5,misdemeanor,property
76947,6134224,2017-02-10,6,misdemeanor,property
76947,6134224,2017-02-10,7,misdemeanor,property
76947,6134224,2017-02-10,8,misdemeanor,property
76947,6134224,2017-02-10,9,misdemeanor,property
76947,6134224,2017-02-10,10,misdemeanor,property
76947,6134224,2017-02-10,11,felony,property
77530,4627292,2017-12-18,2,misdemeanor,drug
77530,4627292,2017-12-18,1,misdemeanor,drug
2947776,4633159,2017-12-17,1,misdemeanor,violent
2947776,4633159,2017-12-17,3,misdemeanor,property
2947776,4633159,2017-12-17,4,misdemeanor,other
2947776,4633159,2017-12-17,2,misdemeanor,other
1188680,4667423,2017-12-10,2,misdemeanor,drug
1188680,4667423,2017-12-10,1,misdemeanor,drug
77583,4710427,2017-12-01,2,misdemeanor,drug
77583,4710427,2017-12-01,3,misdemeanor,drug
77583,4710427,2017-12-01,1,misdemeanor,drug
1301748,4710280,2017-12-01,5,misdemeanor,drug
1301748,4710280,2017-12-01,1,felony,drug
1301748,4710280,2017-12-01,2,felony,drug
1301748,4710280,2017-12-01,3,misdemeanor,drug
1301748,4710280,2017-12-01,4,misdemeanor,drug
2870878,4853521,2017-11-08,1,misdemeanor,drug
2870878,4853521,2017-11-08,2,misdemeanor,drug
35086,4627336,2017-12-18,2,misdemeanor,property
35086,4627336,2017-12-18,3,misdemeanor,property
35086,4627336,2017-12-18,1,felony,property
800098,4655038,2017-12-12,2,misdemeanor,drug
800098,4655038,2017-12-12,1,misdemeanor,drug
800098,4655038,2017-12-12,3,misdemeanor,drug
800098,4655038,2017-12-12,4,misdemeanor,other
2561193,4816899,2017-11-15,1,misdemeanor,drug
2561193,4816899,2017-11-15,2,misdemeanor,drug
2561193,4816899,2017-11-15,3,misdemeanor,drug
1671333,4939039,2017-10-27,2,misdemeanor,drug
1671333,4939039,2017-10-27,1,misdemeanor,drug
1671333,4939039,2017-10-27,3,misdemeanor,drug
863305,5506883,2017-07-14,1,misdemeanor,drug
863305,5506883,2017-07-14,3,misdemeanor,drug
863305,5506883,2017-07-14,2,felony,drug
2949536,4945772,2017-10-26,1,misdemeanor,other
2949536,4945772,2017-10-26,2,misdemeanor,other
916164,5173131,2017-09-15,1,misdemeanor,drug
916164,5173131,2017-09-15,2,misdemeanor,drug
2951045,6182973,2017-01-30,1,misdemeanor,other
2951045,6182973,2017-01-30,2,misdemeanor,violent
2952137,5362231,2017-08-13,2,misdemeanor,other
2952137,5362231,2017-08-13,1,misdemeanor,property
2952137,5362231,2017-08-13,3,misdemeanor,other
2952184,6198891,2017-01-25,1,misdemeanor,drug
2952184,6198891,2017-01-25,2,misdemeanor,drug
2952184,6198891,2017-01-25,3,misdemeanor,drug
2952184,6198891,2017-01-25,4,misdemeanor,drug
2952184,6198891,2017-01-25,5,misdemeanor,drug
2952184,6198891,2017-01-25,6,misdemeanor,drug
2952184,6198891,2017-01-25,7,misdemeanor,drug
2952184,6198891,2017-01-25,8,misdemeanor,drug
2875743,5671618,2017-06-07,1,misdemeanor,drug
2875743,5671618,2017-06-07,2,misdemeanor,drug
1448386,5958672,2017-03-29,1,misdemeanor,drug
1448386,5958672,2017-03-29,2,misdemeanor,drug
80407,5971450,2017-03-26,1,misdemeanor,property
80407,5971450,2017-03-26,2,felony,property
80407,5971450,2017-03-26,3,misdemeanor,property
253212,5979106,2017-03-23,1,misdemeanor,drug
253212,5979106,2017-03-23,2,misdemeanor,drug
253212,5979106,2017-03-23,3,misdemeanor,drug
77538,5983223,2017-03-22,1,misdemeanor,property
77538,5983223,2017-03-22,2,misdemeanor,other
77538,5983223,2017-03-22,3,misdemeanor,other
2953563,6212158,2017-01-22,1,misdemeanor,drug
2953563,6212158,2017-01-22,2,misdemeanor,drug
1600445,6212155,2017-01-22,1,misdemeanor,drug
1600445,6212155,2017-01-22,2,misdemeanor,drug
1306617,5997258,2017-03-18,1,misdemeanor,drug
1306617,5997258,2017-03-18,2,misdemeanor,drug
1306617,5997258,2017-03-18,3,misdemeanor,drug
1304829,6010675,2017-03-14,2,misdemeanor,property
1304829,6010675,2017-03-14,1,felony,property
2953955,6027307,2017-03-09,1,misdemeanor,property
2953955,6027307,2017-03-09,2,misdemeanor,property
76251,4414638,2018-01-31,2,misdemeanor,drug
76251,4414638,2018-01-31,1,misdemeanor,drug
2869472,3579821,2018-06-19,2,misdemeanor,drug
2869472,3579821,2018-06-19,1,misdemeanor,drug
2869773,3659848,2018-06-04,2,misdemeanor,drug
2869773,3659848,2018-06-04,3,misdemeanor,drug
2869773,3659848,2018-06-04,1,misdemeanor,drug
2870061,4476651,2018-01-21,1,misdemeanor,drug
2870061,4476651,2018-01-21,2,misdemeanor,drug
69066,2494743,2018-12-24,3,misdemeanor,drug
69066,2494743,2018-12-24,1,misdemeanor,drug
69066,2494743,2018-12-24,2,misdemeanor,drug
1362572,2718860,2018-11-09,2,misdemeanor,drug
1362572,2718860,2018-11-09,3,misdemeanor,drug
1362572,2718860,2018-11-09,1,misdemeanor,drug
2870836,3056976,2018-09-07,3,misdemeanor,property
2870836,3056976,2018-09-07,4,misdemeanor,drug
2870836,3056976,2018-09-07,1,misdemeanor,drug
2870836,3056976,2018-09-07,2,misdemeanor,drug
1059866,4134858,2018-03-23,2,misdemeanor,drug
1059866,4134858,2018-03-23,1,misdemeanor,drug
1481000,4250446,2018-03-02,1,misdemeanor,drug
1481000,4250446,2018-03-02,2,misdemeanor,drug
2871640,3897400,2018-04-20,1,misdemeanor,property
2871640,3897400,2018-04-20,2,misdemeanor,property
2871640,3897400,2018-04-20,3,felony,property
2871640,3897400,2018-04-20,4,felony,property
2871640,3897400,2018-04-20,5,felony,property
2871640,3897400,2018-04-20,6,misdemeanor,property
2871640,3897400,2018-04-20,7,misdemeanor,property
2871640,3897400,2018-04-20,8,misdemeanor,property
2871640,3897400,2018-04-20,9,misdemeanor,property
76363,4502622,2018-01-16,1,misdemeanor,violent
76363,4502622,2018-01-16,3,misdemeanor,other
76363,4502622,2018-01-16,4,misdemeanor,other
76363,4502622,2018-01-16,5,misdemeanor,property
76363,4502622,2018-01-16,2,felony,violent
2173950,2665575,2018-11-20,2,misdemeanor,drug
2173950,2665575,2018-11-20,1,misdemeanor,drug
3047,3087015,2018-09-03,1,misdemeanor,drug
3047,3087015,2018-09-03,2,misdemeanor,drug
1303592,4160513,2018-03-19,1,misdemeanor,other
1303592,4160513,2018-03-19,2,misdemeanor,other
1303592,4160513,2018-03-19,3,misdemeanor,drug
6992,2978138,2018-09-22,1,misdemeanor,violent
6992,2978138,2018-09-22,2,misdemeanor,other
77539,3747870,2018-05-17,1,misdemeanor,violent
77539,3747870,2018-05-17,2,misdemeanor,other
2872650,2988538,2018-09-20,1,misdemeanor,violent
2872650,2988538,2018-09-20,2,misdemeanor,other
2872650,2988538,2018-09-20,5,misdemeanor,other
2872650,2988538,2018-09-20,3,felony,violent
2872650,2988538,2018-09-20,4,felony,violent
2872732,2824807,2018-10-22,1,misdemeanor,property
2872732,2824807,2018-10-22,2,misdemeanor,property
2872732,2824807,2018-10-22,3,misdemeanor,other
2872732,2824807,2018-10-22,4,misdemeanor,other
1301520,4550155,2018-01-06,2,misdemeanor,drug
1301520,4550155,2018-01-06,1,misdemeanor,drug
1301520,4550155,2018-01-06,3,misdemeanor,drug
1301520,4550155,2018-01-06,4,felony,drug
77219,3853390,2018-04-28,1,misdemeanor,violent
77219,3853390,2018-04-28,2,misdemeanor,drug
2873554,3738692,2018-05-20,1,misdemeanor,violent
2873554,3738692,2018-05-20,2,misdemeanor,other
2873554,3738692,2018-05-20,3,misdemeanor,other
76380,4255817,2018-03-01,2,misdemeanor,drug
76380,4255817,2018-03-01,1,misdemeanor,drug
2871133,3939323,2018-04-15,3,misdemeanor,property
2871133,3939323,2018-04-15,4,misdemeanor,property
2871133,3939323,2018-04-15,1,misdemeanor,other
2871133,3939323,2018-04-15,2,misdemeanor,other
5635,2622562,2018-11-29,5,misdemeanor,drug
5635,2622562,2018-11-29,6,misdemeanor,violent
5635,2622562,2018-11-29,7,misdemeanor,drug
5635,2622562,2018-11-29,8,misdemeanor,other
5635,2622562,2018-11-29,9,misdemeanor,other
5635,2622562,2018-11-29,1,misdemeanor,drug
5635,2622562,2018-11-29,2,misdemeanor,drug
5635,2622562,2018-11-29,3,misdemeanor,drug
5635,2622562,2018-11-29,4,misdemeanor,drug
75651,2654357,2018-11-22,2,misdemeanor,drug
75651,2654357,2018-11-22,1,misdemeanor,drug
75283,2747805,2018-11-03,3,misdemeanor,drug
75283,2747805,2018-11-03,4,misdemeanor,drug
75283,2747805,2018-11-03,1,misdemeanor,drug
75283,2747805,2018-11-03,2,misdemeanor,drug
1303589,3015648,2018-09-15,3,misdemeanor,drug
1303589,3015648,2018-09-15,1,misdemeanor,drug
1303589,3015648,2018-09-15,2,misdemeanor,drug
12479,4556547,2018-01-04,2,misdemeanor,drug
12479,4556547,2018-01-04,1,misdemeanor,drug
78279,2870972,2018-10-12,2,misdemeanor,drug
78279,2870972,2018-10-12,1,misdemeanor,drug
2875743,4165338,2018-03-17,1,misdemeanor,drug
2875743,4165338,2018-03-17,2,misdemeanor,drug
2876640,3226069,2018-08-04,2,misdemeanor,drug
2876640,3226069,2018-08-04,3,misdemeanor,drug
2876640,3226069,2018-08-04,1,misdemeanor,drug
2876945,3267084,2018-07-27,2,misdemeanor,drug
2876945,3267084,2018-07-27,1,misdemeanor,drug
78324,4285513,2018-02-24,2,misdemeanor,other
78324,4285513,2018-02-24,1,misdemeanor,other
78324,4285513,2018-02-24,3,misdemeanor,other
78324,4285513,2018-02-24,4,misdemeanor,other
78324,4285513,2018-02-24,5,misdemeanor,other
75305,3392007,2018-07-21,2,misdemeanor,drug
75305,3392007,2018-07-21,1,misdemeanor,drug
75251,3497821,2018-07-04,2,misdemeanor,drug
75251,3497821,2018-07-04,3,misdemeanor,drug
75251,3497821,2018-07-04,5,misdemeanor,other
75251,3497821,2018-07-04,1,misdemeanor,other
75251,3497821,2018-07-04,4,misdemeanor,other
75251,3497821,2018-07-04,6,misdemeanor,other
75251,3497821,2018-07-04,7,misdemeanor,other
77618,3529898,2018-06-27,1,misdemeanor,other
77618,3529898,2018-06-27,2,misdemeanor,other
75958,3708719,2018-05-25,1,misdemeanor,drug
75958,3708719,2018-05-25,3,misdemeanor,drug
75958,3708719,2018-05-25,4,misdemeanor,drug
75958,3708719,2018-05-25,2,misdemeanor,drug
1304869,3712402,2018-05-24,1,misdemeanor,property
1304869,3712402,2018-05-24,2,misdemeanor,property
76919,4188715,2018-03-13,2,misdemeanor,drug
76919,4188715,2018-03-13,1,misdemeanor,drug
14177,3255507,2018-07-30,3,misdemeanor,drug
14177,3255507,2018-07-30,4,misdemeanor,drug
14177,3255507,2018-07-30,1,misdemeanor,drug
14177,3255507,2018-07-30,2,misdemeanor,drug
14177,3255507,2018-07-30,5,misdemeanor,property
2554300,3592112,2018-06-15,2,misdemeanor,drug
2554300,3592112,2018-06-15,1,misdemeanor,drug
2879354,3877079,2018-04-24,1,misdemeanor,other
2879354,3877079,2018-04-24,4,misdemeanor,property
2879354,3877079,2018-04-24,2,misdemeanor,other
2879354,3877079,2018-04-24,3,misdemeanor,other
2879354,3877079,2018-04-24,5,misdemeanor,other
2878182,3892708,2018-04-21,3,misdemeanor,drug
2878182,3892708,2018-04-21,4,misdemeanor,drug
2878182,3892708,2018-04-21,1,misdemeanor,drug
2878182,3892708,2018-04-21,2,misdemeanor,drug
2879611,2982143,2018-09-21,3,misdemeanor,drug
2879611,2982143,2018-09-21,4,misdemeanor,drug
2879611,2982143,2018-09-21,1,misdemeanor,drug
2879611,2982143,2018-09-21,2,misdemeanor,drug
76918,3606358,2018-06-13,2,misdemeanor,other
76918,3606358,2018-06-13,1,misdemeanor,other
1217546,3262076,2018-07-28,2,misdemeanor,drug
1217546,3262076,2018-07-28,1,misdemeanor,drug
1306042,3579908,2018-06-19,5,misdemeanor,property
1306042,3579908,2018-06-19,6,misdemeanor,property
1306042,3579908,2018-06-19,1,misdemeanor,other
1306042,3579908,2018-06-19,2,misdemeanor,other
1306042,3579908,2018-06-19,3,misdemeanor,property
1306042,3579908,2018-06-19,4,misdemeanor,property
2595587,3688089,2018-05-29,2,misdemeanor,drug
2595587,3688089,2018-05-29,3,misdemeanor,drug
2595587,3688089,2018-05-29,1,misdemeanor,drug
2880536,4306693,2018-02-20,2,misdemeanor,drug
2880536,4306693,2018-02-20,3,misdemeanor,drug
2880536,4306693,2018-02-20,4,misdemeanor,drug
2880536,4306693,2018-02-20,1,misdemeanor,drug
2880559,3119475,2018-08-28,1,misdemeanor,property
2880559,3119475,2018-08-28,2,misdemeanor,property
2880559,3119475,2018-08-28,3,misdemeanor,property
2880559,3119475,2018-08-28,4,misdemeanor,other
2880559,3119475,2018-08-28,5,misdemeanor,other
76190,2470132,2018-12-30,2,misdemeanor,drug
76190,2470132,2018-12-30,1,misdemeanor,drug
75702,2649889,2018-11-24,1,misdemeanor,drug
75702,2649889,2018-11-24,2,misdemeanor,drug
75702,2649889,2018-11-24,4,misdemeanor,drug
75702,2649889,2018-11-24,3,misdemeanor,drug
1307229,2912654,2018-10-04,7,misdemeanor,drug
1307229,2912654,2018-10-04,8,misdemeanor,drug
1307229,2912654,2018-10-04,1,misdemeanor,drug
1307229,2912654,2018-10-04,2,misdemeanor,drug
1307229,2912654,2018-10-04,3,misdemeanor,drug
1307229,2912654,2018-10-04,4,misdemeanor,drug
1307229,2912654,2018-10-04,5,misdemeanor,drug
1307229,2912654,2018-10-04,6,misdemeanor,drug
1307229,2912654,2018-10-04,9,misdemeanor,other
1307229,2912654,2018-10-04,10,misdemeanor,other
1307229,2912654,2018-10-04,11,misdemeanor,other
1307229,2912654,2018-10-04,12,misdemeanor,other
1307229,2912654,2018-10-04,13,misdemeanor,other
1340989,3003472,2018-09-18,2,misdemeanor,drug
1340989,3003472,2018-09-18,1,misdemeanor,drug
1225766,4078762,2018-04-01,2,misdemeanor,drug
1225766,4078762,2018-04-01,1,misdemeanor,drug
2881345,4130234,2018-03-24,2,misdemeanor,other
2881345,4130234,2018-03-24,1,misdemeanor,other
2881345,4130234,2018-03-24,3,misdemeanor,other
502437,2605888,2018-12-03,2,misdemeanor,drug
502437,2605888,2018-12-03,3,misdemeanor,drug
502437,2605888,2018-12-03,1,misdemeanor,drug
1032517,2680258,2018-11-18,2,misdemeanor,drug
1032517,2680258,2018-11-18,1,misdemeanor,drug
1678772,2961442,2018-09-25,1,misdemeanor,other
1678772,2961442,2018-09-25,2,misdemeanor,other
1304687,4447766,2018-01-25,2,misdemeanor,drug
1304687,4447766,2018-01-25,1,misdemeanor,drug
2882272,2747793,2018-11-03,3,misdemeanor,drug
2882272,2747793,2018-11-03,4,misdemeanor,drug
2882272,2747793,2018-11-03,1,misdemeanor,drug
2882272,2747793,2018-11-03,2,misdemeanor,drug
1065182,5921448,2017-04-06,1,misdemeanor,property
534010,5694458,2017-06-01,1,misdemeanor,property
2120284,2665655,2018-11-20,1,misdemeanor,property
3205988,2475709,2018-12-28,1,misdemeanor,other
3205916,3144927,2018-08-22,1,misdemeanor,violent
43134,3144908,2018-08-22,1,misdemeanor,violent
3197877,6446137,2016-11-11,2,misdemeanor,property
3197877,6446137,2016-11-11,4,misdemeanor,property
3197877,6446137,2016-11-11,5,misdemeanor,property
3197877,6446137,2016-11-11,1,misdemeanor,property
3197877,6446137,2016-11-11,3,felony,property
3191415,5127507,2017-09-24,1,misdemeanor,drug
3191415,5127507,2017-09-24,2,misdemeanor,drug
3192011,5162661,2017-09-18,1,misdemeanor,property
3192011,5162661,2017-09-18,2,misdemeanor,property
3205725,3904518,2018-04-19,2,misdemeanor,drug
3205725,3904518,2018-04-19,1,misdemeanor,drug
3192905,4130242,2018-03-24,2,misdemeanor,drug
3192905,4130242,2018-03-24,1,misdemeanor,drug
1439803,4306699,2018-02-20,2,misdemeanor,property
1439803,4306699,2018-02-20,1,misdemeanor,property
3204029,3204480,2018-08-08,2,misdemeanor,drug
3204029,3204480,2018-08-08,1,misdemeanor,drug
43127,2884379,2018-10-10,3,misdemeanor,drug
43127,2884379,2018-10-10,1,misdemeanor,drug
43127,2884379,2018-10-10,2,misdemeanor,drug
14237,7327742,2016-03-21,1,misdemeanor,property
3197802,7357140,2016-03-13,1,misdemeanor,property
893320,6772557,2016-08-07,1,misdemeanor,violent
897567,6097655,2017-02-18,1,misdemeanor,violent
898345,5440360,2017-07-28,1,misdemeanor,property
61618,5737023,2017-05-24,1,misdemeanor,property
896856,4374128,2018-02-07,1,misdemeanor,property
62283,6667030,2016-09-06,2,misdemeanor,property
62283,6667030,2016-09-06,4,misdemeanor,property
62283,6667030,2016-09-06,5,misdemeanor,property
62283,6667030,2016-09-06,6,misdemeanor,property
62283,6667030,2016-09-06,8,misdemeanor,property
62283,6667030,2016-09-06,1,misdemeanor,property
62283,6667030,2016-09-06,3,misdemeanor,property
62283,6667030,2016-09-06,7,misdemeanor,property
897850,5545291,2017-07-06,1,misdemeanor,drug
897850,5545291,2017-07-06,2,misdemeanor,drug
898600,5222507,2017-09-10,1,misdemeanor,violent
898600,5222507,2017-09-10,2,misdemeanor,other
62561,3020391,2018-09-14,3,misdemeanor,drug
62561,3020391,2018-09-14,4,misdemeanor,drug
62561,3020391,2018-09-14,5,misdemeanor,drug
62561,3020391,2018-09-14,6,misdemeanor,drug
62561,3020391,2018-09-14,7,misdemeanor,drug
62561,3020391,2018-09-14,1,misdemeanor,drug
62561,3020391,2018-09-14,2,misdemeanor,drug
905502,3090264,2018-09-01,2,misdemeanor,drug
905502,3090264,2018-09-01,1,misdemeanor,drug
899353,3396700,2018-07-20,1,misdemeanor,violent
899353,3396700,2018-07-20,2,misdemeanor,other
62390,2680388,2018-11-18,3,misdemeanor,drug
62390,2680388,2018-11-18,1,misdemeanor,drug
62390,2680388,2018-11-18,2,misdemeanor,drug
906323,4285549,2018-02-24,2,misdemeanor,drug
906323,4285549,2018-02-24,1,misdemeanor,drug
900797,2569269,2018-12-10,2,misdemeanor,property
900797,2569269,2018-12-10,1,misdemeanor,property
62522,3182129,2018-08-13,2,misdemeanor,drug
62522,3182129,2018-08-13,1,misdemeanor,drug
905929,3186372,2018-08-12,3,misdemeanor,drug
905929,3186372,2018-08-12,4,misdemeanor,drug
905929,3186372,2018-08-12,1,misdemeanor,drug
905929,3186372,2018-08-12,2,misdemeanor,drug
61659,3571502,2018-06-21,2,misdemeanor,drug
61659,3571502,2018-06-21,1,misdemeanor,drug
60711,2789670,2018-10-29,2,misdemeanor,drug
60711,2789670,2018-10-29,1,misdemeanor,drug
898345,2623138,2018-11-29,2,misdemeanor,other
898345,2623138,2018-11-29,1,misdemeanor,other
898345,2623138,2018-11-29,3,misdemeanor,other
898345,2623138,2018-11-29,4,misdemeanor,property
63672,7454320,2016-02-18,1,misdemeanor,property
891293,6794082,2016-07-31,1,misdemeanor,other
2661575,6799521,2016-07-29,1,misdemeanor,drug
64858,6571179,2016-10-04,1,misdemeanor,violent
90924,7234071,2016-04-15,1,misdemeanor,property
2664897,7489343,2016-02-08,1,misdemeanor,drug
64910,5491210,2017-07-18,1,misdemeanor,property
62911,5634234,2017-06-16,1,misdemeanor,property
64888,5238941,2017-09-06,1,misdemeanor,drug
2643556,3982090,2018-04-08,1,misdemeanor,property
64568,4369704,2018-02-08,1,misdemeanor,property
62613,6554267,2016-10-10,3,misdemeanor,drug
62613,6554267,2016-10-10,4,misdemeanor,drug
62613,6554267,2016-10-10,5,misdemeanor,drug
62613,6554267,2016-10-10,6,misdemeanor,drug
62613,6554267,2016-10-10,7,misdemeanor,drug
62613,6554267,2016-10-10,1,felony,drug
62613,6554267,2016-10-10,2,misdemeanor,drug
64068,6592552,2016-09-27,1,felony,property
64068,6592552,2016-09-27,2,misdemeanor,property
2663123,7004802,2016-05-29,1,misdemeanor,drug
2663123,7004802,2016-05-29,2,misdemeanor,drug
2662788,6824294,2016-07-21,2,misdemeanor,drug
2662788,6824294,2016-07-21,1,misdemeanor,drug
53170,7164793,2016-05-04,1,misdemeanor,property
53170,7164793,2016-05-04,2,misdemeanor,property
62633,7216981,2016-04-19,1,felony,property
62633,7216981,2016-04-19,2,misdemeanor,property
62633,7216981,2016-04-19,3,felony,property
63979,5125949,2017-09-25,1,misdemeanor,drug
63979,5125949,2017-09-25,2,misdemeanor,drug
62553,5756263,2017-05-19,1,misdemeanor,property
62553,5756263,2017-05-19,2,misdemeanor,property
62553,5756263,2017-05-19,3,misdemeanor,property
62553,5756263,2017-05-19,4,misdemeanor,property
62553,5756263,2017-05-19,5,misdemeanor,property
62553,5756263,2017-05-19,6,misdemeanor,property
62553,5756263,2017-05-19,7,misdemeanor,property
62553,5756263,2017-05-19,8,misdemeanor,property
1111551,6095732,2017-02-20,2,misdemeanor,other
1111551,6095732,2017-02-20,1,misdemeanor,other
1111551,6095732,2017-02-20,3,misdemeanor,other
64336,6097019,2017-02-19,1,misdemeanor,drug
64336,6097019,2017-02-19,2,misdemeanor,drug
64055,5089438,2017-09-30,1,felony,property
64055,5089438,2017-09-30,2,felony,property
64055,5089438,2017-09-30,13,misdemeanor,property
64055,5089438,2017-09-30,14,misdemeanor,property
64055,5089438,2017-09-30,15,misdemeanor,property
64055,5089438,2017-09-30,16,misdemeanor,property
64055,5089438,2017-09-30,3,misdemeanor,property
64055,5089438,2017-09-30,4,misdemeanor,property
64055,5089438,2017-09-30,5,misdemeanor,property
64055,5089438,2017-09-30,6,misdemeanor,property
64055,5089438,2017-09-30,7,misdemeanor,property
64055,5089438,2017-09-30,8,misdemeanor,property
64055,5089438,2017-09-30,9,misdemeanor,property
64055,5089438,2017-09-30,10,felony,property
64055,5089438,2017-09-30,11,felony,property
64055,5089438,2017-09-30,12,felony,property
64055,5089438,2017-09-30,17,misdemeanor,other
64055,5089438,2017-09-30,18,misdemeanor,other
64055,5089438,2017-09-30,19,misdemeanor,other
64055,5089438,2017-09-30,20,misdemeanor,other
64089,4620645,2017-12-19,2,misdemeanor,drug
64089,4620645,2017-12-19,3,misdemeanor,drug
64089,4620645,2017-12-19,4,misdemeanor,drug
64089,4620645,2017-12-19,5,misdemeanor,drug
64089,4620645,2017-12-19,1,misdemeanor,drug
64845,4657483,2017-12-12,2,misdemeanor,drug
64845,4657483,2017-12-12,1,misdemeanor,drug
568799,5582731,2017-06-28,1,felony,property
568799,5582731,2017-06-28,2,misdemeanor,other
1297261,5922790,2017-04-06,1,misdemeanor,drug
1297261,5922790,2017-04-06,2,misdemeanor,drug
1297261,5922790,2017-04-06,3,misdemeanor,drug
63135,5883552,2017-04-17,1,misdemeanor,drug
63135,5883552,2017-04-17,2,misdemeanor,drug
63135,5883552,2017-04-17,3,misdemeanor,drug
63135,5883552,2017-04-17,4,misdemeanor,drug
62679,5970285,2017-03-27,1,misdemeanor,drug
62679,5970285,2017-03-27,2,misdemeanor,drug
62679,5970285,2017-03-27,3,misdemeanor,drug
62679,5970285,2017-03-27,4,misdemeanor,drug
62679,5970285,2017-03-27,5,misdemeanor,drug
62679,5970285,2017-03-27,6,misdemeanor,drug
2639647,4162756,2018-03-19,1,felony,property
2639647,4162756,2018-03-19,2,misdemeanor,property
64294,2855332,2018-10-16,3,misdemeanor,other
64294,2855332,2018-10-16,1,misdemeanor,other
64294,2855332,2018-10-16,2,misdemeanor,other
64294,2855332,2018-10-16,4,misdemeanor,other
64294,2855332,2018-10-16,5,misdemeanor,other
64494,3441365,2018-07-13,3,misdemeanor,drug
64494,3441365,2018-07-13,1,misdemeanor,drug
64494,3441365,2018-07-13,2,misdemeanor,drug
64214,3983863,2018-04-07,3,misdemeanor,drug
64214,3983863,2018-04-07,4,misdemeanor,drug
64214,3983863,2018-04-07,1,misdemeanor,drug
64214,3983863,2018-04-07,2,misdemeanor,drug
63678,3866315,2018-04-26,1,misdemeanor,drug
63678,3866315,2018-04-26,2,misdemeanor,drug
2283984,3662651,2018-06-04,1,misdemeanor,drug
2283984,3662651,2018-06-04,2,misdemeanor,drug
1611691,6464032,2016-11-06,1,misdemeanor,violent
1644855,6465008,2016-11-05,1,misdemeanor,property
1059172,6898411,2016-07-01,1,misdemeanor,drug
1058781,6468653,2016-11-04,1,misdemeanor,property
666330,7324303,2016-03-22,1,misdemeanor,property
1059647,6363482,2016-12-03,1,misdemeanor,drug
1646512,6527958,2016-10-18,1,misdemeanor,violent
1611534,6969721,2016-06-09,1,misdemeanor,property
1647440,6639150,2016-09-14,1,misdemeanor,drug
1645786,6393119,2016-11-23,1,misdemeanor,drug
1648321,6671165,2016-09-05,1,misdemeanor,drug
1648618,6330103,2016-12-16,1,misdemeanor,drug
1648653,6677789,2016-09-02,1,misdemeanor,property
1605481,7065956,2016-05-12,1,misdemeanor,violent
1647811,7150847,2016-05-09,1,misdemeanor,violent
1649751,7247641,2016-04-12,1,misdemeanor,drug
1642121,7256305,2016-04-09,1,misdemeanor,property
1650014,7277929,2016-04-04,1,misdemeanor,violent
1604007,7495765,2016-02-07,1,misdemeanor,property
1604007,7549933,2016-01-18,1,misdemeanor,property
1645201,6065706,2017-02-28,3,misdemeanor,other
1650973,5027048,2017-10-12,1,misdemeanor,property
499769,6268765,2017-01-07,1,misdemeanor,property
1651275,6045052,2017-03-05,1,misdemeanor,violent
1609756,5128607,2017-09-24,1,misdemeanor,drug
1059522,5776298,2017-05-14,1,misdemeanor,violent
1621015,5138896,2017-09-22,1,misdemeanor,violent
1604194,5540673,2017-07-07,1,misdemeanor,property
1653759,4598175,2017-12-25,1,misdemeanor,violent
1059832,4785175,2017-11-20,1,misdemeanor,violent
1603985,5275508,2017-08-30,1,misdemeanor,property
1638975,4869874,2017-11-06,1,misdemeanor,drug
1654835,5183421,2017-09-14,1,misdemeanor,violent
1655624,5593920,2017-06-25,1,misdemeanor,violent
1616523,6236400,2017-01-14,1,misdemeanor,violent
1656008,5853682,2017-04-23,1,misdemeanor,drug
